log_id,raw_log_text,source_file,label,cluster_id,regex_label,regex_rule,bert_label,bert_confidence,bert_rule,llm_category,llm_confidence,final_category,pipeline_stage,final_confidence
9241,"INFO os_vif [None req-85e7ca43-7cff-43a9-a15d-07ab1a00ae46 admin admin] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:18:3c:4e,bridge_name='br-int',has_traffic_filtering=True,id=096a1889-16ee-4ddb-beff-98c6c6e53459,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap096a1889-16')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.79352695,DistilBERT_Classification,,,Network_Operations,BERT,0.79352695
12473,"INFO os_vif [None req-4b9a8ea7-adec-4450-86b4-61e6ca2c719f admin admin] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:b4:8d:2b,bridge_name='br-int',has_traffic_filtering=True,id=6afbafd0-17e1-4582-8aa5-3cdc8a46b151,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap6afbafd0-17')",../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,3,,,Network_Operations,0.7983796,DistilBERT_Classification,,,Network_Operations,BERT,0.7983796
47208,"INFO os_vif [None req-7ac57430-cac9-42e9-909a-1004a92965e1 admin admin] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:49:50:7a,bridge_name='br-int',has_traffic_filtering=True,id=8568a56c-b026-44b7-a34d-e1c99e037668,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap8568a56c-b0')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.7941408,DistilBERT_Classification,,,Network_Operations,BERT,0.7941408
1511,"INFO os_vif [None req-d2a997b0-1376-4d81-b1d6-82f00e48adf7 admin admin] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:90:96:f2,bridge_name='br-int',has_traffic_filtering=True,id=76c8daf6-e297-4979-a791-c21206346bc0,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap76c8daf6-e2')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.79160684,DistilBERT_Classification,,,Network_Operations,BERT,0.79160684
3752,INFO nova.scheduler.client.report [req-1767fb34-c3b6-4e91-a41f-21417bc31553] Deleted allocation for instance e13ed568-1424-4fd8-a530-4a1ae5bb99e0,../data/openstack-nova-dhcpoff.log,abnormal3,6,,,Network_Operations,0.79241496,DistilBERT_Classification,,,Network_Operations,BERT,0.79241496
5269,"INFO os_vif [None req-e05e88be-9919-463a-9753-b33fb5dcb3e7 admin admin] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:19:d4:2b,bridge_name='br-int',has_traffic_filtering=True,id=32659f14-3c3d-46a1-bf2a-54599f84b2ce,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap32659f14-3c')",../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,3,,,Network_Operations,0.79695183,DistilBERT_Classification,,,Network_Operations,BERT,0.79695183
6056,INFO os_vif [req-9746870c-071f-4948-8591-9b89863d2575] Successfully unplugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,9,,,Network_Operations,0.7935812,DistilBERT_Classification,,,Network_Operations,BERT,0.7935812
42058,"INFO os_vif [req-033c5cd4-0802-465c-8c8d-d9db704ae8ed] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:1e:45:7a,bridge_name='br-int',has_traffic_filtering=True,id=c63d628b-8c91-4d09-a62a-da651389d590,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapc63d628b-8c')",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,3,,,Network_Operations,0.79057753,DistilBERT_Classification,,,Network_Operations,BERT,0.79057753
4483,"INFO os_vif [None req-dd9da964-cfcb-4251-9206-02fa52788764 admin admin] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:4d:a4:d3,bridge_name='br-int',has_traffic_filtering=True,id=f840ef05-55c3-4736-bef6-150cd92e4efc,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapf840ef05-55')",../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,3,,,Network_Operations,0.7944454,DistilBERT_Classification,,,Network_Operations,BERT,0.7944454
59164,"INFO os_vif [None req-3cfd22bb-eded-4556-9688-f5a0e4d19d38 admin admin] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:44:d2:78,bridge_name='br-int',has_traffic_filtering=True,id=2df5c2e0-8e28-4b13-aa6a-85bafbdec994,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap2df5c2e0-8e')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.79289806,DistilBERT_Classification,,,Network_Operations,BERT,0.79289806
2447,INFO os_vif [req-41d3abff-50ec-47f4-adfd-d01733eb3053] Successfully unplugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,9,,,Network_Operations,0.7936086,DistilBERT_Classification,,,Network_Operations,BERT,0.7936086
2561,ERROR nova.compute.manager [instance: d6a6fa8d-3930-47f2-b98e-bc168d69f0a3]     guest.resume(),../data/openstack-nova-undefine-vm-after-create.log,abnormal2,20,,,Network_Operations,0.79213345,DistilBERT_Classification,,,Network_Operations,BERT,0.79213345
38184,"INFO os_vif [req-b0adc1df-5174-4ff4-a24e-d7e22736637d] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:ce:9f:df,bridge_name='br-int',has_traffic_filtering=True,id=b8012b7b-0545-4d04-a284-1d30eb2beac2,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapb8012b7b-05')",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,3,,,Network_Operations,0.7976576,DistilBERT_Classification,,,Network_Operations,BERT,0.7976576
48335,"INFO os_vif [None req-ecc37f51-abb5-44bb-afad-07fd0342d976 admin admin] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:cc:e7:f5,bridge_name='br-int',has_traffic_filtering=True,id=99e88b82-f3e1-4cf0-a312-883e0786dc81,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap99e88b82-f3')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.79655164,DistilBERT_Classification,,,Network_Operations,BERT,0.79655164
40944,"INFO os_vif [req-4de0e529-42ee-42e9-af6c-29cecac5240f] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:68:25:dd,bridge_name='br-int',has_traffic_filtering=True,id=f76b55d1-2952-47a5-bf14-3eb88222d323,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapf76b55d1-29')",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,3,,,Network_Operations,0.7920563,DistilBERT_Classification,,,Network_Operations,BERT,0.7920563
228,"INFO os_vif [req-1981f857-cd30-4dcc-97f4-76d3a6826823] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:d3:35:39,bridge_name='br-int',has_traffic_filtering=True,id=1fa33b1f-1fd4-43bf-9ecc-d7a43551d6da,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap1fa33b1f-1f')",../data/openstack-nova-dhcpoff.log,abnormal3,3,,,Network_Operations,0.7940976,DistilBERT_Classification,,,Network_Operations,BERT,0.7940976
2554,"ERROR nova.compute.manager [instance: d6a6fa8d-3930-47f2-b98e-bc168d69f0a3]   File ""/opt/stack/nova/nova/compute/manager.py"", line 2623, in _build_resources",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,19,,,Network_Operations,0.7897235,DistilBERT_Classification,,,Network_Operations,BERT,0.7897235
11194,"ERROR nova.compute.manager [instance: c86751cf-093b-4635-a1d3-02e15d7ea229]   File ""/opt/stack/nova/nova/virt/libvirt/driver.py"", line 6682, in _create_guest_with_network",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,14,,,Network_Operations,0.7925576,DistilBERT_Classification,,,Network_Operations,BERT,0.7925576
472,"INFO os_vif [req-70570da9-bc1e-46ef-9895-4e1cc725d8f5] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:aa:41:e5,bridge_name='br-int',has_traffic_filtering=True,id=5c614fc0-48e2-4d10-aab9-29dbc0172c89,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap5c614fc0-48')",../data/openstack-nova-dhcpoff.log,abnormal3,3,,,Network_Operations,0.7953361,DistilBERT_Classification,,,Network_Operations,BERT,0.7953361
59,"INFO os_vif [req-d66b9fae-ef2f-4a26-9a3c-cc2546fece08] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:ee:f7:d3,bridge_name='br-int',has_traffic_filtering=True,id=92fa5515-1035-43a8-9a4b-918c8337e4a0,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap92fa5515-10')",../data/openstack-nova-dhcpoff.log,abnormal3,3,,,Network_Operations,0.79598147,DistilBERT_Classification,,,Network_Operations,BERT,0.79598147
98070,"INFO os_vif [None req-c8a6869b-e0bb-4f1f-a4eb-fa6a309db443 admin admin] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:da:f5:0f,bridge_name='br-int',has_traffic_filtering=True,id=7f573100-22e2-4c23-b357-a0b8777d17a8,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap7f573100-22')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.7912753,DistilBERT_Classification,,,Network_Operations,BERT,0.7912753
10151,INFO nova.scheduler.client.report [req-8d6a74e9-b9ed-4e53-aa75-80e8b1e5cf30] Deleted allocation for instance a28be807-c217-4e63-9185-af128ebf9119,../data/openstack-nova-sample.log,mixed,6,,,Network_Operations,0.7949585,DistilBERT_Classification,,,Network_Operations,BERT,0.7949585
19005,"INFO os_vif [None req-8487315d-dae3-4bf3-a69f-0a1705559035 admin admin] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:11:5f:89,bridge_name='br-int',has_traffic_filtering=True,id=72276fd6-3f49-427d-bc28-3880ee847661,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap72276fd6-3f')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.79327923,DistilBERT_Classification,,,Network_Operations,BERT,0.79327923
4483,"ERROR nova.compute.manager [instance: 75cd876b-5ce1-4ea5-9437-9129e7c39428]     rv = meth(*args, **kwargs)",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,20,,,Network_Operations,0.7944454,DistilBERT_Classification,,,Network_Operations,BERT,0.7944454
8034,INFO nova.scheduler.client.report [req-5b620f62-8725-4595-a720-10e2cd7a16ab] Deleted allocation for instance 6ebea1ba-6f82-4c3c-8390-d4365e7f86ac,../data/openstack-nova-sample.log,mixed,6,,,Network_Operations,0.7947101,DistilBERT_Classification,,,Network_Operations,BERT,0.7947101
1660,"INFO os_vif [req-6630d88c-ae59-4b1a-95fd-dc17c46371ee] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:e1:ce:d9,bridge_name='br-int',has_traffic_filtering=True,id=163af576-5ada-4d48-b343-03c11c42bced,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap163af576-5a')",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,3,,,Network_Operations,0.79437804,DistilBERT_Classification,,,Network_Operations,BERT,0.79437804
68503,"INFO os_vif [None req-5b45d09d-754d-4dc0-ab15-e662482720a2 admin admin] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:4c:2c:95,bridge_name='br-int',has_traffic_filtering=True,id=3cfca311-e63a-43d0-865f-5f8cfc60d868,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap3cfca311-e6')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.7906258,DistilBERT_Classification,,,Network_Operations,BERT,0.7906258
2687,"INFO os_vif [req-f1825778-4235-46fb-9597-857f3f1b9ae6] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:df:16:ea,bridge_name='br-int',has_traffic_filtering=True,id=e6ff4ff4-0e44-4960-8f10-a869f7d93d9d,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tape6ff4ff4-0e')",../data/openstack-nova-dhcpoff.log,abnormal3,3,,,Network_Operations,0.7934895,DistilBERT_Classification,,,Network_Operations,BERT,0.7934895
3627,"INFO os_vif [req-386e6d8d-a184-40fd-bfde-8733d2d292e7] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:58:b9:b6,bridge_name='br-int',has_traffic_filtering=True,id=927c82a1-c010-43f1-9bc3-405224df00f8,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap927c82a1-c0')",../data/openstack-nova-dhcpoff.log,abnormal3,3,,,Network_Operations,0.7925627,DistilBERT_Classification,,,Network_Operations,BERT,0.7925627
7843,"INFO os_vif [None req-7a86860d-fb3e-4c4a-b113-8c15f7a72771 admin admin] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:f5:22:11,bridge_name='br-int',has_traffic_filtering=True,id=d1d7e6f0-1625-49dd-beec-e4042ba76dbb,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapd1d7e6f0-16')",../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,3,,,Network_Operations,0.7977305,DistilBERT_Classification,,,Network_Operations,BERT,0.7977305
45500,"INFO os_vif [None req-4b15c21a-037d-4b93-90e7-8ff20ede07a4 admin admin] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:bd:f1:d9,bridge_name='br-int',has_traffic_filtering=True,id=322f7761-a925-4122-8f7f-b3c1a84df1fc,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap322f7761-a9')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.79665846,DistilBERT_Classification,,,Network_Operations,BERT,0.79665846
4174,"INFO os_vif [req-ec0b2ace-a56e-416f-82c9-54211df39139] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:b8:99:fa,bridge_name='br-int',has_traffic_filtering=True,id=b2e7c656-4d12-4e72-80c0-185dcc9e629e,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapb2e7c656-4d')",../data/openstack-nova-dhcpoff.log,abnormal3,3,,,Network_Operations,0.7923519,DistilBERT_Classification,,,Network_Operations,BERT,0.7923519
46331,"INFO os_vif [None req-15fa9e86-8ea3-455e-b89b-4e2f8e223dcf admin admin] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:e9:c2:56,bridge_name='br-int',has_traffic_filtering=True,id=26998b14-9e8c-4c60-b8f0-a1e409335268,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap26998b14-9e')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.7975926,DistilBERT_Classification,,,Network_Operations,BERT,0.7975926
100180,"INFO os_vif [None req-3f049c16-8f57-4e46-b9f2-6ccffc5c3ad4 admin admin] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:99:80:be,bridge_name='br-int',has_traffic_filtering=True,id=6e62f835-83eb-490f-bf50-9fae18dab677,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap6e62f835-83')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.79597,DistilBERT_Classification,,,Network_Operations,BERT,0.79597
50961,"INFO os_vif [None req-878f3807-94af-4222-a32b-a2ea0473cb7c admin admin] Successfully unplugged vif VIFOpenVSwitch(active=True,address=fa:16:3e:c1:92:ee,bridge_name='br-int',has_traffic_filtering=True,id=940df04c-2058-43f1-a0b2-2c6d0dd8b4bf,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap940df04c-20')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.7959236,DistilBERT_Classification,,,Network_Operations,BERT,0.7959236
396,"Arguments: ('<domain type=\'qemu\'>\n  <name>instance-0000161f</name>\n  <uuid>8a8d0221-6ebd-416e-9d22-f9e6feff1152</uuid>\n  <metadata>\n    <nova:instance xmlns:nova=""http://openstack.org/xmlns/libvirt/nova/1.1"">\n      <nova:package version=""22.1.0""/>\n      <nova:name>fault-testing-vm-2</nova:name>\n      <nova:creationTime>2021-04-17 12:09:13</nova:creationTime>\n      <nova:flavor name=""m1.small"">\n        <nova:memory>2048</nova:memory>\n        <nova:disk>20</nova:disk>\n        <nova:swap>0</nova:swap>\n        <nova:ephemeral>0</nova:ephemeral>\n        <nova:vcpus>1</nova:vcpus>\n      </nova:flavor>\n      <nova:owner>\n        <nova:user uuid=""e5901b44354147719ca8510b694f539a"">admin</nova:user>\n        <nova:project uuid=""81338640a71b4764b2f51b790638b2fd"">admin</nova:project>\n      </nova:owner>\n      <nova:root type=""image"" uuid=""cee39fc1-8dd2-4443-bb51-1f41ea2a2e7a""/>\n      <nova:ports>\n        <nova:port uuid=""8ff2d5cc-6b00-4274-a87d-37df708f0646"">\n          <nova:ip type=""fixed"" address=""2001:db8::319"" ipVersion=""6""/>\n          <nova:ip type=""fixed"" address=""172.24.4.171"" ipVersion=""4""/>\n        </nova:port>\n      </nova:ports>\n    </nova:instance>\n  </metadata>\n  <memory unit=\'KiB\'>2097152</memory>\n  <currentMemory unit=\'KiB\'>2097152</currentMemory>\n  <vcpu placement=\'static\'>1</vcpu>\n  <cputune>\n    <shares>1024</shares>\n  </cputune>\n  <sysinfo type=\'smbios\'>\n    <system>\n      <entry name=\'manufacturer\'>OpenStack Foundation</entry>\n      <entry name=\'product\'>OpenStack Nova</entry>\n      <entry name=\'version\'>22.1.0</entry>\n      <entry name=\'serial\'>8a8d0221-6ebd-416e-9d22-f9e6feff1152</entry>\n      <entry name=\'uuid\'>8a8d0221-6ebd-416e-9d22-f9e6feff1152</entry>\n      <entry name=\'family\'>Virtual Machine</entry>\n    </system>\n  </sysinfo>\n  <os>\n    <type arch=\'x86_64\' machine=\'pc-i440fx-4.2\'>hvm</type>\n    <boot dev=\'hd\'/>\n    <smbios mode=\'sysinfo\'/>\n  </os>\n  <features>\n    <acpi/>\n    <apic/>\n  </features>\n  <cpu mode=\'custom\' match=\'exact\' check=\'none\'>\n    <model fallback=\'forbid\'>qemu64</model>\n    <topology sockets=\'1\' cores=\'1\' threads=\'1\'/>\n  </cpu>\n  <clock offset=\'utc\'/>\n  <on_poweroff>destroy</on_poweroff>\n  <on_reboot>restart</on_reboot>\n  <on_crash>destroy</on_crash>\n  <devices>\n    <emulator>/usr/bin/qemu-system-x86_64</emulator>\n    <disk type=\'file\' device=\'disk\'>\n      <driver name=\'qemu\' type=\'qcow2\' cache=\'none\'/>\n      <source file=\'/opt/stack/data/nova/instances/8a8d0221-6ebd-416e-9d22-f9e6feff1152/disk\'/>\n      <target dev=\'vda\' bus=\'virtio\'/>\n      <address type=\'pci\' domain=\'0x0000\' bus=\'0x00\' slot=\'0x04\' function=\'0x0\'/>\n    </disk>\n    <controller type=\'usb\' index=\'0\' model=\'none\'/>\n    <controller type=\'pci\' index=\'0\' model=\'pci-root\'/>\n    <interface type=\'bridge\'>\n      <mac address=\'fa:16:3e:ff:a7:d9\'/>\n      <source bridge=\'br-int\'/>\n      <virtualport type=\'openvswitch\'>\n        <parameters interfaceid=\'8ff2d5cc-6b00-4274-a87d-37df708f0646\'/>\n      </virtualport>\n      <target dev=\'tap8ff2d5cc-6b\'/>\n      <model type=\'virtio\'/>\n      <driver name=\'qemu\'/>\n      <mtu size=\'1500\'/>\n      <address type=\'pci\' domain=\'0x0000\' bus=\'0x00\' slot=\'0x03\' function=\'0x0\'/>\n    </interface>\n    <serial type=\'pty\'>\n      <log file=\'/opt/stack/data/nova/instances/8a8d0221-6ebd-416e-9d22-f9e6feff1152/console.log\' append=\'off\'/>\n      <target type=\'isa-serial\' port=\'0\'>\n        <model name=\'isa-serial\'/>\n      </target>\n    </serial>\n    <console type=\'pty\'>\n      <log file=\'/opt/stack/data/nova/instances/8a8d0221-6ebd-416e-9d22-f9e6feff1152/console.log\' append=\'off\'/>\n      <target type=\'serial\' port=\'0\'/>\n    </console>\n    <input type=\'mouse\' bus=\'ps2\'/>\n    <input type=\'keyboard\' bus=\'ps2\'/>\n    <graphics type=\'vnc\' port=\'-1\' autoport=\'yes\' listen=\'0.0.0.0\'>\n      <listen type=\'address\' address=\'0.0.0.0\'/>\n    </graphics>\n    <video>\n      <model type=\'cirrus\' vram=\'16384\' heads=\'1\' primary=\'yes\'/>\n      <address type=\'pci\' domain=\'0x0000\' bus=\'0x00\' slot=\'0x02\' function=\'0x0\'/>\n    </video>\n    <memballoon model=\'virtio\'>\n      <stats period=\'10\'/>\n      <address type=\'pci\' domain=\'0x0000\' bus=\'0x00\' slot=\'0x05\' function=\'0x0\'/>\n    </memballoon>\n    <rng model=\'virtio\'>\n      <backend model=\'random\'>/dev/urandom</backend>\n      <address type=\'pci\' domain=\'0x0000\' bus=\'0x00\' slot=\'0x06\' function=\'0x0\'/>\n    </rng>\n  </devices>\n</domain>\n',)",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,17,,,Network_Operations,0.7946542,DistilBERT_Classification,,,Network_Operations,BERT,0.7946542
26988,"INFO os_vif [req-f8ac8925-a772-4ed7-b884-f78bb99fed63] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:ec:17:21,bridge_name='br-int',has_traffic_filtering=True,id=46770cb1-abbc-4980-b256-efcf03b839a1,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap46770cb1-ab')",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,3,,,Network_Operations,0.79464483,DistilBERT_Classification,,,Network_Operations,BERT,0.79464483
2635,"INFO os_vif [req-75b8745e-e2bb-4ee8-a552-7cb4461e6b20] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:31:6c:e0,bridge_name='br-int',has_traffic_filtering=True,id=0ce3a270-7b42-4bc5-a671-bde44c637143,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap0ce3a270-7b')",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,3,,,Network_Operations,0.7914087,DistilBERT_Classification,,,Network_Operations,BERT,0.7914087
21440,"INFO os_vif [req-544fa2fc-00b7-4e63-a6fd-6f5b2fd4fc31] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:b2:3e:24,bridge_name='br-int',has_traffic_filtering=True,id=989fcac6-9ede-4390-a5e9-77637cdbb271,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap989fcac6-9e')",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,3,,,Network_Operations,0.7963756,DistilBERT_Classification,,,Network_Operations,BERT,0.7963756
24839,"INFO os_vif [req-a15485a3-12e7-421b-9942-8e7c490d9a72] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:40:ad:86,bridge_name='br-int',has_traffic_filtering=True,id=85de2cdf-f718-48b9-9571-85812b66ad59,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap85de2cdf-f7')",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,3,,,Network_Operations,0.79356086,DistilBERT_Classification,,,Network_Operations,BERT,0.79356086
3942,"INFO os_vif [req-5a6f193f-9aec-4064-9cd9-6c237c0c775b] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:f5:b3:3b,bridge_name='br-int',has_traffic_filtering=True,id=08a5d09d-361b-4746-a21e-a80746d07366,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap08a5d09d-36')",../data/openstack-nova-dhcpoff.log,abnormal3,3,,,Network_Operations,0.78900635,DistilBERT_Classification,,,Network_Operations,BERT,0.78900635
20493,"INFO os_vif [None req-1c7f44b4-9aed-4541-b0bd-ccc1dcb5ead3 admin admin] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:55:42:43,bridge_name='br-int',has_traffic_filtering=True,id=6f1fc50a-8e55-498e-94ea-41f562300bb2,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap6f1fc50a-8e')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.7934316,DistilBERT_Classification,,,Network_Operations,BERT,0.7934316
